,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
945,Ken,98.88056,-0.88112,-100.42468,-1.25189,198.94245,-135.98398,Horses,0.58329,-1.68374,11.55043,-2.58307,True,444.19044
946,Ken,98.96674,-0.24484,-95.65497,-1.28641,199.03585,-142.33329,Horses,-2.37245,-1.28088,13.93634,-1.42940,True,447.00619
947,Ken,99.77143,-0.80536,-101.55939,-1.27065,199.83794,-144.03892,Beach,0.29285,-1.15018,9.39300,0.58181,True,448.07744
948,Allan,101.63082,-0.09563,-95.88144,-1.25186,201.69152,-144.80888,Mojodojo,0.65028,0.26284,12.20299,-0.64697,True,460.21337
949,Barbie,99.74786,-0.27896,-98.35496,-1.28880,199.81791,-149.74023,Beach,0.85849,0.92630,9.33162,-0.89772,True,449.56181
950,Barbie,99.69093,-0.34688,-98.25967,-1.25453,199.75151,-137.30178,Beach,0.34539,0.30985,10.52744,-1.05496,True,449.32480
951,Allan,100.61442,0.02028,-99.78152,-1.24552,200.67487,-138.83091,Casahouse,1.47258,0.76787,12.38616,2.21254,True,453.18133
952,Ken,99.27998,0.69847,-99.33746,-1.27402,199.34496,-141.70465,Beach,1.00597,-2.40730,9.03718,-1.37109,True,446.73119
953,Allan,99.56803,-0.26046,-100.26151,-1.27217,199.63513,-146.68913,Beach,-0.70370,0.28955,10.81078,2.61101,True,447.70939
954,Barbie,99.52349,-0.21188,-100.32822,-1.24192,199.58083,-135.53878,Beach,0.28722,-1.59462,11.81378,-2.02096,True,447.45336
955,Allan,101.18568,0.50639,-101.44081,-1.27389,201.25358,-147.43316,Mojodojo,-0.59668,-0.21622,10.98470,-0.63283,True,455.20797
956,Ken,101.09364,-0.31796,-97.35996,-1.27864,201.16182,-146.15813,Mojodojo,0.31359,-1.62536,9.33523,1.25282,True,456.78820
957,Ken,100.69267,0.80905,-99.95199,-1.28560,200.76272,-146.66387,Casahouse,-0.72422,-1.66251,11.75836,-0.33947,True,453.48734
958,Allan,100.23640,0.04913,-99.89241,-1.25899,200.29919,-142.77720,Casahouse,-0.18866,-0.12815,8.65322,0.94782,True,451.23581
959,Barbie,99.49471,-0.22354,-100.24048,-1.26991,199.55953,-140.68699,Beach,0.24083,0.68115,11.68299,-4.95520,True,447.35331
960,Allan,100.81643,0.42921,-100.24630,-1.22769,200.87164,-135.76600,Casahouse,0.58272,-0.72572,11.59420,3.79978,True,453.95899
961,Allan,100.13983,-0.32016,-101.07759,-1.29416,200.21168,-150.13721,Casahouse,-0.33735,0.41418,11.61458,-2.89970,True,450.16034
962,Ken,102.03732,0.14564,-97.60277,-1.27224,202.10283,-145.26182,Sublime,-0.11304,0.46485,12.78222,-1.40480,True,461.38520
963,Barbie,101.19669,1.59171,-103.91213,-1.27135,201.26205,-145.25090,Mojodojo,1.40400,-0.77433,12.43721,-1.73470,True,454.02736
964,Barbie,100.98914,-0.45076,-97.87859,-1.24489,201.04729,-144.17539,Casahouse,-1.48596,1.51935,9.44736,-1.96232,True,456.00642
965,Allan,98.72030,0.66991,-94.53219,-1.27423,198.78850,-141.73851,Horses,-0.54117,1.30552,10.76111,1.76927,True,446.33538
966,Ken,99.35618,-1.07976,-97.63760,-1.28282,199.42575,-147.06237,Beach,0.22320,0.19563,12.47371,-2.47921,True,447.96212
967,Allan,102.52301,1.06609,-97.76935,-1.30788,202.59949,-153.02572,Sublime,-0.04257,-0.70996,12.47110,2.96196,True,463.73040
968,Barbie,100.28113,0.02753,-103.17388,-1.28166,200.34937,-146.99235,Casahouse,1.10934,1.12354,10.92308,-1.67261,True,449.81872
969,Allan,100.18649,0.75358,-108.00367,-1.23133,200.24306,-139.05580,Casahouse,1.23823,-0.08516,10.04303,4.19985,True,446.93061
970,Ken,99.88119,0.18779,-102.37712,-1.28153,199.95073,-149.31377,Beach,-1.43816,-0.93922,13.40525,-1.35955,True,448.21739
971,Allan,98.28977,-0.57072,-94.50918,-1.24796,198.34983,-135.83125,Horses,0.47816,-1.16387,11.82418,1.03431,True,444.19427
972,Ken,99.30172,0.66076,-100.12986,-1.26768,199.36779,-142.79544,Beach,2.32154,0.40396,10.76995,-1.16053,True,446.44366
973,Barbie,101.80517,1.01123,-99.78684,-1.29460,201.87648,-151.22005,Mojodojo,2.88181,-4.30432,10.47227,-3.01720,True,459.13244
974,Barbie,99.62832,0.55063,-99.98998,-1.23706,199.68402,-137.34382,Beach,1.11590,-0.31972,10.73386,-4.28554,True,448.14663
975,Ken,99.69464,-0.29818,-99.84559,-1.27490,199.76053,-143.30242,Beach,3.52315,2.02896,10.26843,-0.35296,True,448.55040
976,Barbie,101.58376,0.63003,-104.70447,-1.23444,201.63943,-139.04683,Mojodojo,0.63532,1.23655,11.69060,-3.79753,True,455.56659
977,Barbie,100.68685,0.80753,-103.92972,-1.27755,200.75364,-145.66243,Casahouse,-0.93100,0.43247,9.42838,-2.31051,True,451.46938
978,Ken,96.95549,-1.33972,-99.37925,-1.29354,197.02589,-142.12809,Horses,-0.87852,-0.21920,11.24385,-1.68081,True,435.08782
979,Allan,99.54591,0.51996,-99.69635,-1.22745,199.60102,-135.27247,Beach,-0.53675,-0.31676,10.66693,1.53919,True,447.88136
980,Allan,100.39312,0.57499,-104.49277,-1.27760,200.46147,-147.52763,Casahouse,1.05483,-0.44633,13.82578,2.13710,True,449.71920
981,Allan,101.16270,-1.50825,-103.86478,-1.24369,201.22242,-141.05112,Mojodojo,0.76553,-0.80753,11.49150,1.10627,True,453.88110
982,Ken,99.43607,0.82895,-98.25333,-1.26808,199.49988,-145.51440,Beach,0.46384,0.92400,11.59907,-1.81635,True,448.05368
983,Allan,99.46582,0.56316,-102.15214,-1.23130,199.52102,-136.61277,Beach,-0.57720,-0.12318,10.84909,0.37613,True,446.25303
984,Allan,100.21892,1.24431,-104.38839,-1.27459,200.28713,-146.03608,Casahouse,0.76120,-0.32579,8.10487,1.68147,True,448.90041
985,Barbie,100.23016,0.18557,-103.58755,-1.23726,200.28655,-137.19184,Casahouse,0.33869,-0.55589,11.91696,-5.12294,True,449.35702
986,Ken,100.42913,-0.16355,-100.46335,-1.27349,200.49487,-145.18513,Casahouse,-1.80141,-1.79609,8.40378,-2.51688,True,451.91400
987,Ken,98.69455,-0.51007,-96.77997,-1.25827,198.75796,-140.44604,Horses,-0.65035,-1.37477,8.32906,-1.70099,True,445.08276
988,Barbie,98.59990,-0.29599,-94.29721,-1.27041,198.66471,-143.04480,Horses,-2.23072,1.72258,9.41504,-3.47060,True,445.85092
989,Ken,97.29414,-0.68298,-99.78489,-1.27798,197.36200,-143.68992,Horses,-1.09550,0.38397,13.04550,-2.72095,True,436.57828
990,Barbie,100.53163,0.50181,-95.94073,-1.28935,200.60167,-146.78643,Casahouse,0.41077,0.54596,11.98108,-2.76177,True,454.68779
991,Ken,99.07130,0.10490,-99.58289,-1.28418,199.13977,-146.33479,Beach,2.30096,0.58040,12.88852,-0.29340,True,445.56503
992,Ken,100.62256,0.68561,-101.65161,-1.28350,200.69086,-149.42887,Casahouse,-1.32877,-0.95902,11.92623,-0.86130,True,452.28697
993,Allan,100.74504,-0.47646,-99.70360,-1.25058,200.80594,-139.80980,Casahouse,0.61367,-0.29932,10.61221,0.05246,True,453.87341
994,Allan,99.89923,0.00195,-101.40445,-1.30211,199.97477,-153.40901,Beach,1.11568,0.11062,11.99422,3.71166,True,448.79394
995,Ken,99.98105,0.57266,-104.97494,-1.29567,200.05220,-150.23099,Beach,-0.46925,-0.48204,9.99696,-1.52633,True,447.41779
996,Barbie,101.17428,1.12203,-96.29229,-1.26965,201.23923,-146.06461,Mojodojo,-0.62715,0.54826,10.83764,-2.98875,True,457.72528
997,Ken,100.95875,-0.38762,-105.84354,-1.26880,201.02343,-145.51066,Casahouse,-2.69301,-0.64138,13.02011,0.51648,True,451.87196
998,Allan,98.60921,-0.44551,-100.04885,-1.29410,198.68223,-146.35393,Horses,0.69854,-0.65816,11.02607,3.28680,True,443.02162
999,Barbie,100.30344,0.21961,-98.41096,-1.27372,200.36953,-146.55866,Casahouse,-1.96503,0.64113,9.16362,-0.51032,True,452.31170
